Partner Name,Partner Address,Partner Website,Fave Partner Site,Contact Information,Country,Location,Latitude,Longitude,Accept FavePay
The Emperor (Dorsett Grand Subang Hotel),,http://www.dorsetthotels.com/malaysia/subang/,https://myfave.com/kedah/partners/the-emperor-dorsett-grand-subang-hotel,,Malaysia,Kedah,,,false
The Everly Putrajaya,,http://teg-hotels.com/b/everly-putrajaya/,https://myfave.com/kedah/partners/the-everly-putrajaya,,Malaysia,Kedah,,,false
The Factory Hair Design,,http://www.thefactoryc180.com/#!book-online/c7kg,https://myfave.com/kedah/partners/the-factory-hair-design,,Malaysia,Kedah,,,false
The Farm Kitchen,"

No.68-02, Jalan Eco Cascadia 6/2, Taman Setia Eco Cascadia 81100 Johor Bahru ",,https://myfave.com/kedah/partners/the-farm-kitchen,,Malaysia,Kedah,1.58297,103.760172,true
The Fat Chef 肥厨,"55 & 56, Jalan Austin Heights 8/1, 81100 Johor Bahru, Johor, Malaysia",,https://myfave.com/kedah/partners/the-fat-chef-%E8%82%A5%E5%8E%A8,,Malaysia,Kedah,1.5600334,103.77404999999999,true
The Fifth Avenue,"5-G, Jalan BK 5/2, Bandar Kinrara 5, 47180 Puchong, Selangor, Malaysia",,https://myfave.com/kedah/partners/the-fifth-avenue,,Malaysia,Kedah,3.0455117,101.64226129999997,true
TheFOODtree,,http://www.owg.com.my/,https://myfave.com/kedah/partners/thefoodtree,,Malaysia,Kedah,,,false
U Cha,"Unit G15, Ground Floor, No.1, CityOne Megamall, Jalan Song, 93350, Kuching, Sarawak",https://www.facebook.com/uchasarawak/?hc_ref=ARTqGONb-8NeGrEFJmh12fKrs0nzEC3b1oiSmlY-UE7es9ziVV7YCrfho8h-zFuC2PQ&fref=nf,https://myfave.com/kedah/partners/u-cha,,Malaysia,Kedah,1.520502,110.35559,true
U'Doz Beauty Solution,,https://www.facebook.com/UdozBeautySolution/,https://myfave.com/kedah/partners/udoz-beauty-solution,,Malaysia,Kedah,,,false
U Eazzy Beauty,,,https://myfave.com/kedah/partners/u-eazzy-beauty,,Malaysia,Kedah,,,false
UE Image Studio,,http://ueimagestudio2007.blogspot.my/,https://myfave.com/kedah/partners/ue-image-studio,,Malaysia,Kedah,,,false
UFB-Union Fashion Bar,,https://www.facebook.com/unionfashionbar/?fref=ts,https://myfave.com/kedah/partners/ufb-union-fashion-bar,,Malaysia,Kedah,,,false
U Fresh,"7&7-1, Jalan MP5, Taman Merdeka Permai, Batu Berendam 75450 Melaka (0.02 mi)

Melaka 75450",,https://myfave.com/kedah/partners/u-fresh,,Malaysia,Kedah,2.2473042,102.24065629999996,true
Uji Cha,"Paradigm Mall Johor Bahru, Jalan Bertingkat Skudai, 81200 Johor Bahru, Johor, Malaysia",http://www.ujicha.com.my,https://myfave.com/kedah/partners/uji-cha,,Malaysia,Kedah,1.515153,103.68576699999994,true
Ultimate Gym,,https://www.facebook.com/ultimategymseriousfitness/timeline,https://myfave.com/kedah/partners/ultimate-gym,,Malaysia,Kedah,,,false
Ultimate PC Dynamic,,https://www.facebook.com/ASUSKOTASAMARAHAN/?ref=br_rs,https://myfave.com/kedah/partners/ultimate-pc-dynamic,,Malaysia,Kedah,,,false
Ultra Auto Grooming Centre,,https://www.facebook.com/ULTRA-AUTO-Grooming-Centre-179699945831515/,https://myfave.com/kedah/partners/ultra-auto-grooming-centre,,Malaysia,Kedah,,,false
Ultra Sensation,,,https://myfave.com/kedah/partners/ultra-sensation,,Malaysia,Kedah,,,false
Ultra TInt & Car Accessories,,https://www.facebook.com/AT-Sport-Rim-999729800113569/,https://myfave.com/kedah/partners/ultra-tint-car-accessories,,Malaysia,Kedah,,,false
Ulu Ulu Spa,,https://www.facebook.com/UluUluSpa/,https://myfave.com/kedah/partners/ulu-ulu-spa,,Malaysia,Kedah,,,false
UMAAC Kickboxing Academy,,http://umaac-pro.wix.com/kickboxing,https://myfave.com/kedah/partners/umaac-kickboxing-academy,,Malaysia,Kedah,,,false
UMAMI,"Jalan Bertingkat Skudai, 81200 Johor Bahru, Johor, Malaysia",https://www.facebook.com/UMAMISoftserve/,https://myfave.com/kedah/partners/umami,,Malaysia,Kedah,1.515153,103.68576699999994,true
Umi,,http://thetop.com.my/,https://myfave.com/kedah/partners/umi,,Malaysia,Kedah,,,false
U Mobile (SPACE ACE ELITE SDN BHD)," LOT S25 , SECOND FLOOR, AEON MALL BUKIT MERTAJAM, JALAN ROZHAN ALMA, SEBERANG PERAI TENGAH, 14000 BUKIT MERTAJAM, PENANG",,https://myfave.com/kedah/partners/u-mobile-space-ace-elite-sdn-bhd,,Malaysia,Kedah,5.3203166,100.47822020000001,true
U Mobile (Sungai Petani Tesco Utara X Selatan),"2nd floor, S04 Tesco SP south no 368 jalan Bakar arang 08000 sungai Petani kedah",,https://myfave.com/kedah/partners/u-mobile-sungai-petani-tesco-utara-x-selatan,,Malaysia,Kedah,5.6226759,100.47578099999998,true
Uncle Crab,"7, Jalan Boling Padang G 13/G, Seksyen 13, 40100 Shah Alam, Selangor",,https://myfave.com/kedah/partners/uncle-crab,,Malaysia,Kedah,3.076169,101.550305,true
Uncle Don's,,http://www.uncledons.com.my/about,https://myfave.com/kedah/partners/uncle-dons,,Malaysia,Kedah,,,false
Uncle Lim's Cafe,"Lot No G-05, Persiaran Subang Permai, USJ 1,47500 Subang Jaya,Selangor",,https://myfave.com/kedah/partners/uncle-lims-cafe-05f94367-f29a-4233-89c8-8e90b69d4334,,Malaysia,Kedah,3.05865,101.596624,true
Uncube Studio,,https://www.facebook.com/uncubestudio/,https://myfave.com/kedah/partners/uncube-studio,,Malaysia,Kedah,,,false
Under The Light Yoga Studio,,http://www.underthelight.my/,https://myfave.com/kedah/partners/under-the-light-yoga-studio,,Malaysia,Kedah,,,false
Underwater World Langkawi,,http://www.underwaterworldlangkawi.com.my/overview.html,https://myfave.com/kedah/partners/underwater-world-langkawi,,Malaysia,Kedah,,,false
Une Olive En Provence,"FK103 First Floor, One Utama, Dataran Bandar Utama, Bandar Utama, 47800 Petaling Jaya, Selangor, Malaysia",,https://myfave.com/kedah/partners/une-olive-en-provence,,Malaysia,Kedah,3.15135,101.61336000000006,true
Uni Car Beauty Centre,,,https://myfave.com/kedah/partners/uni-car-beauty-centre,,Malaysia,Kedah,,,false
UNICEF,"Menara PJH, Level 10, No. 2, Jalan Tun Abdul Razak, Precinct 2, 62100, Putrajaya, Malaysia",https://www.unicef.org/malaysia/,https://myfave.com/kedah/partners/unicef,,Malaysia,Kedah,2.926847,101.68631,true
Unicorn 25 Cafe,,https://www.facebook.com/unicorn25cafe/,https://myfave.com/kedah/partners/unicorn-25-cafe,,Malaysia,Kedah,,,false
Uniqorn,,,https://myfave.com/kedah/partners/uniqorn,,Malaysia,Kedah,,,false
Unique Beauty,,,https://myfave.com/kedah/partners/unique-beauty,,Malaysia,Kedah,,,false
Unique Cell Beauty Salon,,,https://myfave.com/kedah/partners/unique-cell-beauty-salon,,Malaysia,Kedah,,,false
UNIQUEEN NAIL SALOON & ACADEMY,,https://www.facebook.com/UniqueenNailSaloonAcademy/,https://myfave.com/kedah/partners/uniqueen-nail-saloon-academy,,Malaysia,Kedah,,,false
Unique Seafood Citta Mall,"G-39 – G42A, Ground Floor, CITTA Mall, Jalan PJU 1a/48, Pju 1a, 47301 Petaling Jaya, Selangor, Malaysia",http://www.unique-seafood.com.my,https://myfave.com/kedah/partners/unique-seafood-citta-mall,,Malaysia,Kedah,3.112929599999999,101.57950499999993,true
Unique Seafood Ipoh Restaurant & Banquet,"Giant Hypermarket, Jalan Medan Ipoh 1a, Medan Bercham Bistari, 31400 Ipoh, Perak, Malaysia",http://www.unique-seafood.com.my,https://myfave.com/kedah/partners/unique-seafood-ipoh-restaurant-banquet,,Malaysia,Kedah,4.624228399999999,101.11823119999997,true
Unique Seafood PJ23,"LOT 9B-3, Jalan Kemajuan 12/18, Seksyen 13, 46200 Petaling Jaya, Selangor, Malaysia",http://www.unique-seafood.com.my,https://myfave.com/kedah/partners/unique-seafood-pj23,,Malaysia,Kedah,3.11442,101.64227000000005,true
Unisense Slimming Boutique,,http://unisenseintl.com/index.php,https://myfave.com/kedah/partners/unisense-slimming-boutique,,Malaysia,Kedah,,,false
Universal Traveller,"Sunway Velocity Mall, Lingkaran SV, Sunway Velocity, 55100 Kuala Lumpur",https://www.universaltraveller.com/my/,https://myfave.com/kedah/partners/universal-traveller,,Malaysia,Kedah,3.127473,101.724502,true
Unzen Yoshoku,"No.31,Jalan kota laksamana jaya 6 taman kota laksamana 75200 melaka",https://www.facebook.com/Unzen-Yoshoku-1622905821258004/,https://myfave.com/kedah/partners/unzen-yoshoku,,Malaysia,Kedah,2.1966361,102.24344829999995,true
Up And Up Medan Ipoh Restaurant," Medan Ipoh 10, Bandar Baru Medan Ipoh, 31400 Ipoh, Perak.",,https://myfave.com/kedah/partners/up-and-up-medan-ipoh-restaurant,,Malaysia,Kedah,4.615068,101.122961,true
U Pop I Scream,,http://thetop.com.my/,https://myfave.com/kedah/partners/u-pop-i-scream,,Malaysia,Kedah,,,false
Upper Room Boardgame Cafe,"18-1, Jalan Menara Gading 1, Taman Connaught, 56000 Cheras, Kuala Lumpur.",,https://myfave.com/kedah/partners/upper-room-boardgame-cafe,,Malaysia,Kedah,3.0809937,101.73345319999999,true
Upsidow Langkawi,,http://www.upsidow.com/,https://myfave.com/kedah/partners/upsidow-langkawi,,Malaysia,Kedah,,,false
Upskin Beauty Centre,,https://www.facebook.com/pg/upskinbeautycentre/about/?ref=page_internal,https://myfave.com/kedah/partners/upskin-beauty-centre,,Malaysia,Kedah,,,false
UPTOWN TYRE,,,https://myfave.com/kedah/partners/uptown-tyre-a8f977b9-c2ae-42f6-9f17-993d59a8b750,,Malaysia,Kedah,,,false
Urban Artisan KL,,https://www.facebook.com/urbanartisankualalumpur/,https://myfave.com/kedah/partners/urban-artisan-kl,,Malaysia,Kedah,,,false
Urban Beauty,,,https://myfave.com/kedah/partners/urban-beauty,,Malaysia,Kedah,,,false
Urban Coffee,"Gurney Plaza, 170, Persiaran Gurney, Pulau Tikus, 10250 George Town, Pulau Pinang, Malaysia",,https://myfave.com/kedah/partners/urban-coffee,,Malaysia,Kedah,5.4383408,100.3100068,true
Urban Delicious,"148-149 Jalan Lagenda 5, Lagenda Height 08000, Sungai Petani, Kedah",,https://myfave.com/kedah/partners/urban-delicious,,Malaysia,Kedah,5.6591569,100.50067990000002,true
Urban Hair Lounge,,,https://myfave.com/kedah/partners/urban-hair-lounge,,Malaysia,Kedah,,,false
Urbani Nails Spa,,,https://myfave.com/kedah/partners/urbani-nails-spa,,Malaysia,Kedah,,,false
Urbano E Fresco!,,https://www.facebook.com/urbanoefresco.PJ/,https://myfave.com/kedah/partners/urbano-e-fresco,,Malaysia,Kedah,,,false
Urban Playz,,http://www.agcsports.my,https://myfave.com/kedah/partners/urban-playz,,Malaysia,Kedah,,,false
Urban Pro Skin,,https://www.facebook.com/Dermalogica-Urban-Pro-Skin-864262787000373/timeline/,https://myfave.com/kedah/partners/urban-pro-skin,,Malaysia,Kedah,,,false
Urban Retreat Beauty,,,https://myfave.com/kedah/partners/urban-retreat-beauty,,Malaysia,Kedah,,,false
Urban Salon,,,https://myfave.com/kedah/partners/urban-salon,,Malaysia,Kedah,,,false
Urban Spring FAVE,,http://www.urban-spring.com/,https://myfave.com/kedah/partners/urban-spring-fave,,Malaysia,Kedah,,,false
Urban Suites,,,https://myfave.com/kedah/partners/urban-suites,,Malaysia,Kedah,,,false
Urbax Fitness Centre,,,https://myfave.com/kedah/partners/urbax-fitness-centre,,Malaysia,Kedah,,,false
URmemoir Studio,,,https://myfave.com/kedah/partners/urmemoir-studio,,Malaysia,Kedah,,,false
UR SKIN,,http://www.urskin.com.my/en/en-home,https://myfave.com/kedah/partners/ur-skin,,Malaysia,Kedah,,,false
US Cowboy Cafe,"17, 1st Floor, Lebuh Sungai Pinang 5, 11600 Jelutong, Penang. (Karpal Singh Drive)",https://www.facebook.com/US-Cowboy-Cafe-1782230438774429/,https://myfave.com/kedah/partners/us-cowboy-cafe-cf2e47c0-2f92-46d3-843d-f2a91b09581c,,Malaysia,Kedah,5.399056,100.330792,true
U Sense Organic Hair Salon,,,https://myfave.com/kedah/partners/u-sense-organic-hair-salon,,Malaysia,Kedah,,,false
US Pizza,"3D, Lorong Delima Satu, 11700 Greenlane Pulau Pinang, Malaysia",http://www.uspizza.my,https://myfave.com/kedah/partners/us-pizza,,Malaysia,Kedah,5.385733,100.304295,true
USTAR Cooling,,,https://myfave.com/kedah/partners/ustar-cooling,,Malaysia,Kedah,,,false
Utara Coffee House,,http://www.armada.com.my/dining/utara-coffee-house/,https://myfave.com/kedah/partners/utara-coffee-house,,Malaysia,Kedah,,,false
U-Tea,"GA1-GA3, Jalan Lintas, 88300 Kota Kinabalu, Sabah, Malaysia",,https://myfave.com/kedah/partners/u-tea,,Malaysia,Kedah,5.961602099999999,116.09672330000001,true
Utterly Ice Cream Malaysia,,https://www.facebook.com/utterlyicecream,https://myfave.com/kedah/partners/utterly-ice-cream-malaysia,,Malaysia,Kedah,,,false
UV AutoFilm,,https://www.facebook.com/uvautofilm333/,https://myfave.com/kedah/partners/uv-autofilm,,Malaysia,Kedah,,,false
UV Tint N Accessories Enterprise,,https://www.facebook.com/UV-Tint-N-Accessories-Ent-102925729797635/,https://myfave.com/kedah/partners/uv-tint-n-accessories-enterprise,,Malaysia,Kedah,,,false
V8 Hotel Johor Bahru,,http://www.v8hotel.com.my/,https://myfave.com/kedah/partners/v8-hotel-johor-bahru,,Malaysia,Kedah,,,false
VA Balloon Decor,,,https://myfave.com/kedah/partners/va-balloon-decor,,Malaysia,Kedah,,,false
Vaiss Beauty,,https://www.facebook.com/Vaiss-Beauty-Indian-Bridal-Make-Up-and-Beauty-Centre-355988321096816,https://myfave.com/kedah/partners/vaiss-beauty,,Malaysia,Kedah,,,false
Vanilla Mille Crepe Ipoh,"D-G-17, SOHO IPOH, JALAN SULTAN ISKANDAR 

30000 Ipoh, Perak",,https://myfave.com/kedah/partners/vanilla-mille-crepe-ipoh,,Malaysia,Kedah,3.1046111,101.5934599,true
Vanilla Mille Crepe SS15,,https://www.facebook.com/vanillamillecrepess15,https://myfave.com/kedah/partners/vanilla-mille-crepe-ss15,,Malaysia,Kedah,,,false
Vanilla The Mille Crepe Cafe,"K10A, LG2, Sunway Pyramid Shopping Mall, Bandar Sunway 47500 Subang Jaya.",https://www.facebook.com/vanillacakes/home,https://myfave.com/kedah/partners/vanilla-the-mille-crepe-cafe,,Malaysia,Kedah,3.072841,101.606886,true
Vanquish Fitness & Studio KL,,https://www.facebook.com/pg/VanquishFitnessKL/about/?ref=page_internal,https://myfave.com/kedah/partners/vanquish-fitness-studio-kl,,Malaysia,Kedah,,,false
Vape Me Up,"122, Jalan Rimbunan Raya 1, Laman Rimbunan, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,https://myfave.com/kedah/partners/vape-me-up,,Malaysia,Kedah,3.2120693,101.64795119999997,true
Vary Beauty,,,https://myfave.com/kedah/partners/vary-beauty,,Malaysia,Kedah,,,false
Vasthraa De Beaute,,http://www.vasthraadebeaute.com/,https://myfave.com/kedah/partners/vasthraa-de-beaute,,Malaysia,Kedah,,,false
V Beauty & Body Care (Aman Suria),,,https://myfave.com/kedah/partners/v-beauty-body-care-aman-suria,,Malaysia,Kedah,,,false
V Beauty & Body Care (Sunset Beauty),,https://www.facebook.com/pg/VBeautyandBodyCare/about/?ref=page_internal,https://myfave.com/kedah/partners/v-beauty-body-care-sunset-beauty,,Malaysia,Kedah,,,false
V Beauty Care & Body Care (Kepong),,https://www.facebook.com/ytpbeautynailbodycare,https://myfave.com/kedah/partners/v-beauty-care-body-care-kepong,,Malaysia,Kedah,,,false
V Beauty Care & Body Care (oasis Square),,https://www.facebook.com/VBeautyandBodyCare/,https://myfave.com/kedah/partners/v-beauty-care-body-care-oasis-square,,Malaysia,Kedah,,,false
V Beauty (Subang Taipan),,,https://myfave.com/kedah/partners/v-beauty-subang-taipan,,Malaysia,Kedah,,,false
V Bella Secret Beauty,,http://www.facebook.com/vbella96?fref=ts,https://myfave.com/kedah/partners/v-bella-secret-beauty,,Malaysia,Kedah,,,false
V Bubble Shop,"Verve Suites, Jalan Kiara 5, Mont Kiara, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",,https://myfave.com/kedah/partners/v-bubble-shop,,Malaysia,Kedah,3.16741,101.64637,true
VCare 大健康药行,,https://www.facebook.com/VCARE-%E5%A4%A7%E5%81%A5%E5%BA%B7%E8%8D%AF%E8%A1%8C-1439851106143160/,https://myfave.com/kedah/partners/vcare-%E5%A4%A7%E5%81%A5%E5%BA%B7%E8%8D%AF%E8%A1%8C,,Malaysia,Kedah,,,false
Vcheerz Cottage Wines,"h-g-6, jalan pju 1/45, aman suria damansara, 47301, petaling jaya",,https://myfave.com/kedah/partners/vcheerz-cottage-wines,,Malaysia,Kedah,3.120786,101.595255,true
VCR Cafe,"2, Jalan Galloway, Bukit Bintang, 50150 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",,https://myfave.com/kedah/partners/vcr-cafe,,Malaysia,Kedah,3.1432956,101.70537280000008,true
Vdio Studio,,,https://myfave.com/kedah/partners/vdio-studio,,Malaysia,Kedah,,,false
Ve Beautiful Blessing,,,https://myfave.com/kedah/partners/ve-beautiful-blessing,,Malaysia,Kedah,,,false
"Ve Facial (inside Dif Nail, Make-Up & Beauty Wellness)",,,https://myfave.com/kedah/partners/ve-facial-inside-dif-nail-make-up-beauty-wellness,,Malaysia,Kedah,,,false
Vegan Life,"25, Jalan Medan Ipoh 7, Bandar Baru Medan Ipoh, 31400 Ipoh, Perak",https://www.facebook.com/pages/Vegan-Life-Ipoh/780309858659629,https://myfave.com/kedah/partners/vegan-life,,Malaysia,Kedah,4.6160855,101.1191528,true
Veggie Express (MY),,https://www.facebook.com/champsveggie/info?tab=overview,https://myfave.com/kedah/partners/veggie-express-my,,Malaysia,Kedah,,,false
Vegipai Cafe,"37, Jalan Desa Bakti, Taman Desa, 58100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",https://www.facebook.com/vegipaicafe/,https://myfave.com/kedah/partners/vegipai-cafe,,Malaysia,Kedah,3.1028903,101.68430569999998,true
V E Hotel & Residence,,http://www.vehotel.com/,https://myfave.com/kedah/partners/v-e-hotel-residence,,Malaysia,Kedah,,,false
VE Hotel & Residence,,http://www.vehotel.com/en/dining.html,https://myfave.com/kedah/partners/ve-hotel-residence,,Malaysia,Kedah,,,false
Velostudio,,,https://myfave.com/kedah/partners/velostudio,,Malaysia,Kedah,,,false
Velvet Sheen Car Coating,"30, Lorong Datuk Sulaiman 1, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,https://myfave.com/kedah/partners/velvet-sheen-car-coating,,Malaysia,Kedah,3.1485562,101.62977090000004,true
Velvety Beauty Waxing Studio,,https://www.facebook.com/VelvetybeautyWaxingStudio/,https://myfave.com/kedah/partners/velvety-beauty-waxing-studio,,Malaysia,Kedah,,,false
V&E Nail Art Salon,,https://www.facebook.com/VEnailart/,https://myfave.com/kedah/partners/ve-nail-art-salon,,Malaysia,Kedah,,,false
Venus Beauty Century,,,https://myfave.com/kedah/partners/venus-beauty-century,,Malaysia,Kedah,,,false
Venzytea,"29C-1-17 Maritime Persiaran Karpal Singh, Jelutong, 11600 Jelutong, Penang",,https://myfave.com/kedah/partners/venzytea,,Malaysia,Kedah,5.3982788,100.32920769999998,true
Verdant Hotel Kuala Lumpur (About Travel),,,https://myfave.com/kedah/partners/verdant-hotel-kuala-lumpur-about-travel,,Malaysia,Kedah,,,false
Veronique Beauty & Nail Centre,,,https://myfave.com/kedah/partners/veronique-beauty-nail-centre,,Malaysia,Kedah,,,false
Versatile Resources,,https://www.facebook.com/VersatileResources/timeline,https://myfave.com/kedah/partners/versatile-resources,,Malaysia,Kedah,,,false
Verthys The Signature,,,https://myfave.com/kedah/partners/verthys-the-signature,,Malaysia,Kedah,,,false
Verticas Residence (Widebed),,http://www.shortstay.com.my/,https://myfave.com/kedah/partners/verticas-residence-widebed,,Malaysia,Kedah,,,false
Very Nice Restaurant," Lot 413, Section 10, Rubber Road, Satok, 93250 Kuching, Sarawak, Malaysia",https://www.facebook.com/VeryniceRestaurantHaiFuTian,https://myfave.com/kedah/partners/very-nice-restaurant,,Malaysia,Kedah,1.550873,110.336273,true
Vesthetic Beauty,,https://www.facebook.com/Vestheticbeauty/,https://myfave.com/kedah/partners/vesthetic-beauty,,Malaysia,Kedah,,,false
V Garden Hotel,,,https://myfave.com/kedah/partners/v-garden-hotel,,Malaysia,Kedah,,,false
VGO Marketing,,http://www.vgo.com.my,https://myfave.com/kedah/partners/vgo-marketing,,Malaysia,Kedah,,,false
V Hair Salon,"Unit UG-11A, Upper Ground Floor, The Vertical Podium, Avenue 3, Bangsar South. No.8, Jalan Kerinchi, 59200 Kuala Lumpur.",,https://myfave.com/kedah/partners/v-hair-salon,,Malaysia,Kedah,3.1104052,101.6663777,true
Vic Salon Studio,,https://www.facebook.com/VicSalonStudio/,https://myfave.com/kedah/partners/vic-salon-studio,,Malaysia,Kedah,,,false
Victoria Facelift,,http://www.victoriafacelift.com.my/,https://myfave.com/kedah/partners/victoria-facelift,,Malaysia,Kedah,,,false
Victoria J Beauty,,,https://myfave.com/kedah/partners/victoria-j-beauty,,Malaysia,Kedah,,,false
Victoria Station,,http://www.victoriastation.com.my,https://myfave.com/kedah/partners/victoria-station,,Malaysia,Kedah,,,false
Victoria Station Malaysia,"11, Jalan Setiapuspa, Medan Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",http://www.victoriastation.com.my,https://myfave.com/kedah/partners/victoria-station-malaysia,,Malaysia,Kedah,3.139739399999999,101.65798610000002,true
